time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,activity_label
5299205.0,-0.606934,1.857422,0.063965,-0.034107,-0.227559,-0.014655,0.3125,-1.88916,0.728516,-0.042368,-0.048496,-0.044499,chewing
5299215.0,-0.631836,1.867676,0.05957,-0.084735,-0.228625,0.006662,0.313477,-1.889648,0.720215,-0.007461,-0.035972,-0.061286,chewing
5299225.0,-0.660156,1.861816,0.071777,-0.114046,-0.213703,0.005596,0.331055,-1.878906,0.70459,0.023715,-0.038104,-0.077807,chewing
5299235.0,-0.708496,1.827637,0.058594,-0.100456,-0.163608,0.010392,0.320313,-1.894531,0.726074,0.023182,-0.002665,-0.047697,chewing
5299245.0,-0.691895,1.836914,0.064453,-0.051161,-0.186257,-0.077807,0.321289,-1.869141,0.742676,0.032508,-0.035972,-0.049562,chewing
5299255.0,-0.660645,1.848145,0.067871,-0.058355,-0.191587,-0.043433,0.328613,-1.856445,0.737793,0.05276,-0.038371,0.01279,chewing
5299265.0,-0.648926,1.870605,0.071777,-0.088466,-0.197182,-0.032775,0.329102,-1.87207,0.72998,0.071945,-0.056757,0.053292,chewing
5299275.0,-0.666504,1.847656,0.07959,-0.089531,-0.147887,0.034374,0.319824,-1.86377,0.709473,0.084469,-0.065816,0.054891,chewing
5299285.0,-0.63623,1.878906,0.087891,-0.096726,-0.169204,0.02558,0.328613,-1.874512,0.706543,0.081271,-0.071412,0.058622,chewing
5299295.0,-0.64209,1.897949,0.085937,-0.059688,-0.137761,0.083403,0.330078,-1.87207,0.715332,0.073011,-0.044233,0.06475,chewing
5299305.0,-0.625,1.875977,0.081543,-0.015455,0.001066,0.071412,0.313477,-1.877441,0.737305,0.063951,-0.019985,0.069014,chewing
5299315.0,-0.619141,1.909668,0.098633,-0.020518,0.150818,-0.01359,0.324707,-1.865723,0.736328,0.070346,-0.001865,0.057289,chewing
5299325.0,-0.716797,1.814941,0.09082,0.012524,0.027712,0.095127,0.333496,-1.872559,0.729004,0.033308,0.007727,0.041302,chewing
5299335.0,-0.654785,1.82666,0.076172,0.090331,0.276322,0.027179,0.323242,-1.883789,0.709473,0.037305,0.027712,0.038371,chewing
5299345.0,-0.61377,1.875977,0.080078,-0.009326,0.203577,0.051427,0.334961,-1.878418,0.711914,0.03544,0.024781,0.019718,chewing
5299355.0,-0.577637,1.911133,0.072754,-0.022116,0.083936,0.109516,0.325195,-1.871094,0.721191,-0.002665,0.051161,0.042101,chewing
5299365.0,-0.587891,1.919922,0.094727,0.019985,0.103121,0.069547,0.308105,-1.870117,0.721191,-0.020518,0.089531,0.060487,chewing
5299375.0,-0.652832,1.869141,0.093262,0.144156,0.16041,0.06475,0.297363,-1.871582,0.706055,-0.014922,0.094328,0.094594,chewing
5299385.0,-0.660645,1.864258,0.095215,0.140692,0.268328,0.079139,0.296875,-1.875977,0.713379,-0.038104,0.087933,0.121773,chewing
5299395.0,-0.701172,1.828125,0.083008,0.231023,0.340539,0.065283,0.287109,-1.891113,0.722168,-0.043966,0.097525,0.13856,chewing
5299405.0,-0.666504,1.814453,0.099121,0.259534,0.324818,-0.044233,0.27832,-1.892578,0.714844,-0.075142,0.105519,0.109783,chewing
5299415.0,-0.634766,1.733398,0.083984,0.231023,0.319755,-0.602738,0.271973,-1.895508,0.724609,-0.144689,0.146288,0.124438,chewing
5299425.0,-0.646484,1.857422,0.067871,0.338141,0.233954,-0.372515,0.263184,-1.898926,0.733887,-0.192919,0.181727,0.136962,chewing
5299435.0,-0.623535,1.867676,0.079102,0.349865,0.176931,-0.371715,0.255371,-1.895508,0.714355,-0.224361,0.176665,0.102588,chewing
5299445.0,-0.665039,1.878418,0.061035,0.323219,0.130833,-0.325617,0.282227,-1.891113,0.729004,-0.22596,0.175332,0.067149,chewing
5299455.0,-0.702637,1.842285,0.067871,0.274989,0.154015,-0.306698,0.27002,-1.891602,0.711914,-0.247011,0.168937,0.060753,chewing
5299465.0,-0.648437,1.844238,0.044434,0.248876,0.177997,-0.33441,0.257813,-1.890137,0.723633,-0.22676,0.128968,0.079939,chewing
5299475.0,-0.691406,1.839844,0.04541,0.204377,0.187323,-0.227559,0.259766,-1.912598,0.719727,-0.225427,0.070879,0.087666,chewing
5299485.0,-0.683105,1.83252,0.059082,0.127902,0.155881,-0.190787,0.265137,-1.922852,0.708496,-0.229957,0.007994,0.064484,chewing
5299495.0,-0.722656,1.824707,0.041504,0.111648,0.175332,-0.145222,0.266602,-1.914551,0.70752,-0.198248,-0.014922,0.016254,chewing
5299505.0,-0.690918,1.851563,0.032227,0.067948,0.202511,-0.043966,0.279297,-1.910156,0.728516,-0.15668,-0.052493,-0.016254,chewing
5299515.0,-0.711426,1.829102,0.041016,-0.010925,0.330413,0.050894,0.287598,-1.904297,0.724121,-0.127636,-0.026646,-0.040769,chewing
5299525.0,-0.692871,1.859863,0.027832,-0.015455,0.410086,0.081271,0.284668,-1.894531,0.714355,-0.094328,-0.036772,-0.063152,chewing
5299535.0,-0.691895,1.857422,0.031738,-0.05196,0.36079,0.191853,0.313477,-1.875,0.760254,-0.019185,-0.060487,-0.137761,chewing
5299545.0,-0.682617,1.862305,0.029297,-0.076208,0.312827,0.166006,0.285645,-1.873535,0.736328,0.014922,-0.054625,-0.138827,chewing
5299555.0,-0.69043,1.881836,0.018555,0.031443,0.273657,0.090064,0.299316,-1.878906,0.717285,0.103654,-0.086867,-0.141492,chewing
5299565.0,-0.700684,1.841797,0.043457,0.138827,0.23875,-0.012257,0.316406,-1.866699,0.71875,0.143623,-0.111115,-0.177464,chewing
5299575.0,-0.696289,1.859863,0.040527,0.063951,0.226493,-0.080738,0.323242,-1.905273,0.678711,0.158812,-0.1303,-0.180928,chewing
5299585.0,-0.651367,1.842773,0.06543,-0.022649,0.185991,-0.140692,0.348633,-1.864746,0.73877,0.264597,-0.116178,-0.240882,chewing
5299595.0,-0.669434,1.843262,0.053711,-0.080205,0.208374,-0.201179,0.325684,-1.857422,0.756348,0.301636,-0.114845,-0.26966,chewing
5299605.0,-0.689941,1.856445,0.072266,-0.102322,0.201446,-0.195317,0.284668,-1.906738,0.695312,0.267528,-0.126303,-0.205709,chewing
5299615.0,-0.702148,1.85791,0.056152,0.002132,0.174799,-0.191587,0.301758,-1.900879,0.697266,0.256603,-0.140159,-0.162542,chewing
5299625.0,-0.662598,1.868652,0.062988,0.151351,0.150551,-0.13483,0.317383,-1.870117,0.728516,0.236352,-0.147087,-0.103121,chewing
5299635.0,-0.644531,1.854492,0.059082,0.162809,0.095394,-0.097792,0.333008,-1.870605,0.719238,0.205443,-0.083669,-0.097792,chewing
5299645.0,-0.665527,1.840332,0.053711,0.085268,0.098858,-0.010925,0.31543,-1.887207,0.70166,0.187856,-0.045565,-0.045299,chewing
5299655.0,-0.651855,1.840332,0.067871,-0.022916,0.047963,0.046897,0.334473,-1.869141,0.728516,0.207308,-0.026913,-0.059421,chewing
5299665.0,-0.666016,1.842285,0.058105,-0.019185,0.054625,0.063152,0.327637,-1.874512,0.71582,0.147354,-0.003464,-0.028511,chewing
5299675.0,-0.682129,1.83252,0.054687,-0.027712,0.042634,0.074876,0.314453,-1.87207,0.721191,0.155348,0.02558,-0.02185,chewing
5299685.0,-0.695801,1.837402,0.049805,-0.064217,0.069813,0.081804,0.320313,-1.859375,0.719238,0.129501,0.04743,-0.022116,chewing
5299695.0,-0.706543,1.825684,0.069824,-0.04743,0.036239,0.108717,0.330078,-1.86084,0.739746,0.081538,0.070879,0.00453,chewing
5299705.0,-0.684082,1.847168,0.05957,-0.094328,0.015455,0.078074,0.314941,-1.868164,0.705078,0.01279,0.119375,0.028778,chewing
5299715.0,-0.672363,1.847168,0.059082,-0.052493,0.014389,0.087666,0.303711,-1.854004,0.719238,0.025847,0.10019,0.054891,chewing
5299725.0,-0.665527,1.850586,0.067383,-0.038637,0.009859,0.050361,0.308105,-1.868164,0.742187,-0.009593,0.085268,0.066349,chewing
5299735.0,-0.705566,1.858887,0.066895,-0.005063,0.009326,0.104187,0.313477,-1.866699,0.740234,-0.03011,0.095394,0.053825,chewing
5299745.0,-0.210937,1.896484,0.054687,-0.249942,0.375179,-0.435133,0.297363,-1.872559,0.726562,-0.091663,0.12204,0.069813,chewing
5299755.0,-0.805664,1.841309,0.062988,-0.240083,0.553709,0.259534,0.286133,-1.873047,0.748047,-0.114312,0.183593,0.031443,chewing
5299765.0,-0.645508,1.861816,0.076172,0.076475,0.288312,0.230224,0.289551,-1.875977,0.756348,-0.127902,0.20864,0.023449,chewing
5299775.0,-0.658691,1.84668,0.063965,0.025314,0.260867,0.268061,0.277832,-1.89502,0.731934,-0.145222,0.23049,-0.005063,chewing
5299785.0,-0.629883,1.85791,0.056641,0.092196,0.133764,0.19585,0.29541,-1.885254,0.736328,-0.129234,0.265397,-0.028778,chewing
5299795.0,-0.635254,1.85791,0.054687,0.158545,0.037305,0.136962,0.285156,-1.879883,0.766602,-0.130833,0.24328,-0.010126,chewing
5299805.0,-0.647949,1.854004,0.052246,0.235286,-0.057289,0.090064,0.306152,-1.87793,0.746582,-0.145755,0.259801,-0.004263,chewing
5299815.0,-0.65918,1.84375,0.043457,0.314959,-0.113247,0.022649,0.287109,-1.890137,0.73877,-0.154815,0.239283,0.049029,chewing
5299825.0,-0.645508,1.874023,0.047363,0.401825,-0.210772,-0.013057,0.290039,-1.894043,0.719238,-0.126836,0.153482,0.080738,chewing
5299835.0,-0.67041,1.868164,0.037598,0.464977,-0.281651,0.006129,0.294434,-1.879883,0.732422,-0.114312,0.110049,0.123639,chewing
5299845.0,-0.685059,1.854492,0.026367,0.484962,-0.291243,0.026913,0.297852,-1.883789,0.729004,-0.095127,0.102855,0.077274,chewing
5299855.0,-0.695801,1.856445,0.025391,0.439663,-0.277121,-0.005063,0.301758,-1.884277,0.737793,-0.059688,0.118309,0.021317,chewing
5299865.0,-0.693359,1.852539,0.016113,0.355194,-0.259534,-0.057023,0.291992,-1.869629,0.736328,-0.061819,0.110049,-0.009326,chewing
5299875.0,-0.694336,1.82959,0.025879,0.304567,-0.214769,-0.079939,0.293945,-1.888672,0.73584,-0.049029,0.137761,0.008793,chewing
5299885.0,-0.686035,1.824707,0.035645,0.247277,-0.146021,-0.098591,0.291504,-1.898926,0.745117,-0.046897,0.132965,0.023449,chewing
5299895.0,-0.682617,1.868652,0.041016,0.164407,-0.027712,-0.087666,0.297363,-1.895996,0.731934,-0.090864,0.127636,0.044766,chewing
5299905.0,-0.680176,1.836426,0.039551,0.071945,0.067948,-0.070879,0.309082,-1.891113,0.72168,-0.113247,0.123106,0.079939,chewing
5299915.0,-0.697266,1.855469,0.018066,-0.004796,0.117776,-0.073011,0.304688,-1.882324,0.726074,-0.129767,0.123905,0.082337,chewing
5299925.0,-0.705566,1.853516,0.01123,-0.079939,0.186524,-0.077807,0.298828,-1.878418,0.737305,-0.144423,0.114046,0.142025,chewing
5299935.0,-0.680176,1.825195,0.041504,-0.119908,0.228625,-0.130034,0.296387,-1.880859,0.73291,-0.141492,0.108184,0.144423,chewing
5299945.0,-0.661621,1.819824,0.02002,-0.116444,0.334943,-0.19958,0.282227,-1.882324,0.721191,-0.155614,0.151351,0.145489,chewing
5299955.0,-0.728027,1.842773,0.038574,-0.126303,0.444459,-0.101256,0.270508,-1.883301,0.728516,-0.148953,0.197449,0.120974,chewing
5299965.0,-0.665039,1.822754,0.031738,-0.152683,0.440196,-0.164141,0.26123,-1.890137,0.729492,-0.156946,0.24408,0.096459,chewing
5299975.0,-0.751953,1.864746,0.033691,-0.189188,0.447923,-0.027712,0.260742,-1.891113,0.731445,-0.181727,0.251274,0.100989,chewing
5299985.0,-0.662109,1.835449,0.034668,-0.210772,0.436998,-0.025847,0.263184,-1.907715,0.729004,-0.215835,0.259534,0.10472,chewing
5299995.0,-0.666504,1.836426,0.038086,-0.195583,0.384772,-0.014922,0.272461,-1.891602,0.745117,-0.200913,0.227292,0.072211,chewing
5300005.0,-0.681152,1.858398,0.037598,-0.127636,0.284315,0.002398,0.32959,-1.863281,0.705078,-0.210239,0.279786,0.14309,chewing
5300015.0,-0.647949,1.87793,0.04834,-0.106585,0.186524,-0.085801,0.26709,-1.88916,0.719727,-0.204643,0.22676,0.069547,chewing
5300025.0,-0.65332,1.880371,0.05127,-0.090064,0.111914,-0.108983,0.296875,-1.875977,0.721191,-0.182793,0.171602,0.083669,chewing
5300035.0,-0.69043,1.844238,0.039063,-0.063685,0.195583,-0.123905,0.288086,-1.887695,0.708984,-0.179596,0.126836,0.087133,chewing
5300045.0,-0.703613,1.827148,0.044434,-0.044499,0.224628,-0.084469,0.290527,-1.883301,0.714355,-0.147354,0.099923,0.071678,chewing
5300055.0,-0.721191,1.839844,0.041992,-0.083936,0.243813,-0.141225,0.276855,-1.89209,0.723145,-0.141492,0.115911,0.066083,chewing
5300065.0,-0.687988,1.839355,0.046387,0.01359,0.111914,-0.191054,0.274902,-1.898926,0.722168,-0.091397,0.109783,0.030643,chewing
5300075.0,-0.675781,1.83252,0.039551,0.043966,0.030377,-0.218499,0.270508,-1.88916,0.733398,-0.079406,0.136962,0.015188,chewing
5300085.0,-0.65625,1.862793,0.041992,0.046098,-0.038371,-0.230757,0.276855,-1.878418,0.736816,-0.048496,0.172668,-0.031443,chewing
5300095.0,-0.667969,1.847656,0.04834,0.068214,-0.03544,-0.177997,0.251465,-1.901855,0.723633,-0.034907,0.201446,-0.031443,chewing
5300105.0,-0.665039,1.843262,0.046875,0.097525,0.048763,-0.112181,0.276367,-1.894531,0.711914,-0.00373,0.174,-0.009859,chewing
5300115.0,-0.702148,1.819336,0.038086,0.09193,0.110582,-0.069547,0.279785,-1.89502,0.694336,0.01732,0.123372,-0.031176,chewing
5300125.0,-0.722168,1.791016,0.045898,0.114312,0.149752,-0.076475,0.262695,-1.885254,0.700684,0.039436,0.101256,-0.048763,chewing
5300135.0,-0.706055,1.809082,0.040039,0.132165,0.129767,-0.038637,0.259766,-1.895508,0.691406,0.054092,0.038904,-0.027979,chewing
5300145.0,-0.740723,1.823242,0.032715,0.086334,0.182527,-0.059155,0.270996,-1.87793,0.717773,0.033041,0.049562,0.025047,chewing
5300155.0,-0.707031,1.845703,0.026367,0.041568,0.142025,-0.015721,0.270996,-1.896484,0.730957,0.004263,0.063418,0.042634,chewing
5300165.0,-0.694336,1.851074,0.036133,-0.011991,0.102322,-0.001865,0.260742,-1.896484,0.728027,-0.040236,0.046098,0.046631,chewing
5300175.0,-0.672363,1.865723,0.031738,-0.041835,0.09113,0.006129,0.277344,-1.90332,0.70752,-0.07381,0.025047,0.024515,chewing
5300185.0,-0.657715,1.849609,0.026367,-0.080738,0.10472,0.057822,0.271973,-1.899902,0.690918,-0.090864,-0.059954,0.05196,chewing
5300195.0,-0.648437,1.84668,0.03125,-0.091663,0.053292,0.076741,0.277832,-1.899414,0.680176,-0.070879,-0.128968,0.053825,chewing
5300205.0,-0.65918,1.833496,0.046875,0.012257,-0.067415,0.115911,0.269043,-1.908691,0.685547,-0.020518,-0.249142,0.025314,chewing
5300215.0,-0.682129,1.831055,0.050293,0.097792,-0.177997,0.176132,0.30957,-1.893555,0.718262,0.107384,-0.279519,-0.07834,chewing
5300225.0,-0.691895,1.847168,0.072266,0.134031,-0.266729,0.309363,0.289063,-1.899414,0.716309,0.118043,-0.154015,-0.16947,chewing
5300235.0,-0.711914,1.832031,0.053711,0.189721,-0.264064,0.144689,0.240234,-1.929688,0.695801,0.162009,-0.120974,-0.230757,chewing
5300245.0,-0.708008,1.841309,0.043457,0.259002,-0.287513,0.183326,0.26123,-1.890625,0.724609,0.159078,-0.12657,-0.275789,chewing
5300255.0,-0.677246,1.862305,0.056641,0.230757,-0.30883,0.155614,0.26709,-1.895996,0.719238,0.09566,-0.081005,-0.179596,chewing
5300265.0,-0.66748,1.856934,0.058105,0.174533,-0.27792,0.160144,0.290039,-1.896484,0.693359,0.074609,-0.042368,-0.167338,chewing
5300275.0,-0.647949,1.864746,0.04541,0.151884,-0.293375,0.171868,0.29541,-1.887207,0.693848,0.097525,-0.029844,-0.197982,chewing
5300285.0,-0.669922,1.867676,0.029297,0.117776,-0.36159,0.167338,0.314453,-1.86084,0.70459,0.105253,0.033841,-0.219299,chewing
5300295.0,-0.655273,1.882324,0.056152,0.142291,-0.457516,0.180395,0.32959,-1.870605,0.724609,0.142824,0.092462,-0.257403,chewing
5300305.0,-0.674805,1.864258,0.054199,-0.006395,-0.341072,0.087933,0.291016,-1.881348,0.738281,0.148153,0.041035,-0.287779,chewing
5300315.0,-0.670898,1.876953,0.066406,-0.395697,-0.111914,-0.013856,0.270508,-1.887207,0.739746,0.268861,-0.074343,-0.264864,chewing
5300325.0,-0.696777,1.838867,0.090332,-0.489758,0.046897,-0.016254,0.254883,-1.892578,0.725586,0.304567,-0.183593,-0.236352,chewing
5300335.0,-0.707031,1.831055,0.061523,-0.62592,0.229158,0.01732,0.233398,-1.985352,0.594238,0.175066,-0.212904,-0.055158,chewing
5300345.0,-0.707031,1.82373,0.068848,-0.623256,0.247011,0.086867,0.255371,-1.972168,0.59375,0.193718,-0.418613,-0.023982,chewing
5300355.0,-0.686035,1.858887,0.092285,-0.774073,0.042368,0.210239,0.390625,-1.825684,0.787109,0.159345,-0.420478,-0.037571,chewing
5300365.0,-0.682129,1.816895,0.072266,-0.348799,0.141758,0.055957,0.336914,-1.781738,0.829102,0.055424,-0.196649,-0.10392,chewing
5300375.0,-0.695312,1.851563,0.069824,-0.081804,0.06928,0.064217,0.275391,-1.856445,0.771484,0.025047,-0.065017,-0.08207,chewing
5300385.0,-0.668945,1.860352,0.070312,0.007461,-0.005063,-0.003198,0.27002,-1.855957,0.767578,0.030643,0.034907,-0.033574,chewing
5300395.0,-0.65625,1.861328,0.077148,0.028245,-0.002665,0.007727,0.29541,-1.876465,0.760254,-0.01279,0.090064,-0.023982,chewing
5300405.0,-0.652832,1.87207,0.080566,0.080205,-0.009326,0.001865,0.30127,-1.874023,0.736816,-0.021583,0.174799,-0.076475,chewing
5300415.0,-0.65918,1.852051,0.082031,0.129501,0.023982,0.000799,0.310059,-1.872559,0.736816,-0.038371,0.183859,-0.058355,chewing
5300425.0,-0.6875,1.853516,0.089844,0.155614,0.01359,0.009593,0.332031,-1.873047,0.736816,-0.048763,0.155348,-0.051427,chewing
5300435.0,-0.707031,1.850098,0.071777,0.186257,-0.013057,0.001865,0.320801,-1.868164,0.75,-0.043433,0.136695,-0.027712,chewing
5300445.0,-0.706543,1.850586,0.063965,0.223029,-0.049562,0.015455,0.311035,-1.880371,0.746094,-0.058355,0.123372,-0.014922,chewing
5300455.0,-0.70459,1.847656,0.07373,0.237685,-0.047697,0.042368,0.317871,-1.869141,0.748535,-0.076475,0.113513,-0.009859,chewing
5300465.0,-0.672852,1.864258,0.0625,0.254472,-0.037305,0.035706,0.298828,-1.86377,0.771484,-0.083936,0.17853,0.006129,chewing
5300475.0,-0.671387,1.858887,0.055176,0.279253,0.028511,0.084735,0.274902,-1.879395,0.731445,-0.123372,0.233155,0.027979,chewing
5300485.0,-0.654785,1.869141,0.053711,0.271259,0.045299,0.103121,0.269531,-1.902344,0.728516,-0.132432,0.211571,0.041835,chewing
5300495.0,-0.679687,1.840332,0.042969,0.253406,0.086867,0.145755,0.273926,-1.882324,0.749023,-0.138294,0.203311,0.038371,chewing
5300505.0,-0.691406,1.825195,0.054199,0.259268,0.055957,0.14762,0.299316,-1.889648,0.726562,-0.135096,0.16041,0.016787,chewing
5300515.0,-0.691895,1.82373,0.058594,0.327482,-0.06102,0.144156,0.307129,-1.86377,0.750488,-0.127369,0.158279,-0.030643,chewing
5300525.0,-0.656738,1.870117,0.015625,0.392766,-0.129767,0.189721,0.317383,-1.883301,0.733398,-0.133498,0.119375,-0.043433,chewing
5300535.0,-0.689453,1.856445,0.05957,0.40902,-0.24328,0.167605,0.289551,-1.852051,0.73291,-0.067948,0.067149,-0.048763,chewing
5300545.0,-0.681152,1.871094,0.056152,0.305632,-0.143623,0.148153,0.307129,-1.88623,0.722656,-0.025314,0.017587,-0.035173,chewing
5300555.0,-0.648926,1.853027,0.040527,0.290178,-0.151351,0.1303,0.312012,-1.871094,0.748535,0.025847,0.035706,-0.057023,chewing
5300565.0,-0.643555,1.861328,0.04248,0.212637,-0.111914,0.089531,0.293457,-1.896484,0.719727,0.015188,0.017587,-0.029844,chewing
5300575.0,-0.669434,1.842773,0.03125,0.137495,-0.106319,0.031975,0.3125,-1.893555,0.734375,0.035972,-0.009593,-0.01732,chewing
5300585.0,-0.672363,1.86084,0.047852,0.088732,-0.095926,0.002132,0.303223,-1.879883,0.73291,0.029311,0.030643,-0.033841,chewing
5300595.0,-0.679199,1.840332,0.052246,0.075409,-0.070613,0.023182,0.310547,-1.880371,0.727539,0.010392,0.065816,-0.044499,chewing
5300605.0,-0.644531,1.86084,0.039551,0.112714,-0.03917,0.075409,0.288574,-1.851563,0.740723,-0.008527,0.107917,-0.035173,chewing
5300615.0,-0.696777,1.844238,0.036133,-0.038371,0.133764,0.060487,0.287109,-1.903809,0.71582,-0.092196,0.120974,-0.002665,chewing
5300625.0,-0.689453,1.833008,0.04248,-0.034374,0.153482,0.053825,0.305176,-1.878418,0.708008,-0.067948,0.099391,0.013323,chewing
5300635.0,-0.661133,1.833496,0.046387,-0.026913,0.137228,-0.006928,0.304199,-1.872559,0.723145,-0.117776,0.090864,0.03011,chewing
5300645.0,-0.673828,1.839355,0.036133,-0.018652,0.087933,-0.020518,0.286621,-1.89502,0.696777,-0.143357,0.053026,0.074077,chewing
5300655.0,-0.659668,1.83252,0.054687,-0.040236,0.088732,-0.071678,0.290039,-1.885742,0.728027,-0.159078,0.034107,0.142291,chewing
5300665.0,-0.654297,1.848145,0.044922,-0.045565,0.136429,-0.080738,0.289063,-1.87793,0.742187,-0.181727,0.034907,0.185191,chewing
5300675.0,-0.661621,1.855469,0.061035,-0.066882,0.162276,-0.064217,0.298828,-1.872559,0.734375,-0.205443,0.10925,0.162276,chewing
5300685.0,-0.659668,1.849121,0.056152,-0.078606,0.193985,-0.077008,0.286621,-1.883301,0.714844,-0.240083,0.198515,0.142291,chewing
5300695.0,-0.662109,1.849609,0.036621,-0.101789,0.223828,-0.058888,0.297852,-1.875977,0.739258,-0.201979,0.253672,0.094594,chewing
5300705.0,-0.674805,1.836914,0.061523,-0.106585,0.212904,-0.070346,0.295898,-1.870117,0.737793,-0.213969,0.248876,0.108184,chewing
5300715.0,-0.674316,1.847168,0.052246,-0.084735,0.175332,-0.076741,0.310547,-1.877441,0.735352,-0.188123,0.196916,0.107118,chewing
5300725.0,-0.666504,1.851074,0.04541,-0.079406,0.162276,-0.072744,0.308105,-1.885742,0.702148,-0.184658,0.163341,0.094328,chewing
5300735.0,-0.66748,1.865234,0.04834,-0.055424,0.146288,-0.093528,0.290039,-1.899414,0.723145,-0.163608,0.126037,0.076208,chewing
5300745.0,-0.65918,1.856445,0.055664,-0.022649,0.089265,-0.093528,0.281738,-1.898438,0.730469,-0.140959,0.065816,0.07834,chewing
5300755.0,-0.661621,1.846191,0.040527,0.002665,0.075409,-0.094061,0.288574,-1.874512,0.737305,-0.101256,0.060221,0.06102,chewing
5300765.0,-0.678223,1.838379,0.061523,-0.001599,0.070613,-0.074609,0.26416,-1.881348,0.736328,-0.10392,0.092729,0.081538,chewing
5300775.0,-0.675781,1.839355,0.054687,-0.021583,0.06102,-0.086867,0.266113,-1.88916,0.716797,-0.108184,0.122839,0.086334,chewing
5300785.0,-0.670898,1.846191,0.048828,-0.026113,0.085534,-0.054358,0.278809,-1.887695,0.71582,-0.09193,0.130034,0.055691,chewing
5300795.0,-0.694336,1.846191,0.060547,-0.005862,0.106585,-0.021583,0.276855,-1.888672,0.722656,-0.080472,0.113513,0.03544,chewing
5300805.0,-0.70166,1.86377,0.05127,0.019718,0.086334,-0.022649,0.281738,-1.885742,0.719238,-0.081271,0.102322,0.03917,chewing
5300815.0,-0.692871,1.851074,0.050781,0.047697,0.102855,-0.01359,0.268555,-1.888184,0.723633,-0.061286,0.069547,0.030377,chewing
5300825.0,-0.696777,1.868164,0.068848,0.033574,0.196383,0.026913,0.283691,-1.884766,0.723633,-0.064484,0.06928,0.016521,chewing
5300835.0,-0.672852,1.847168,0.058105,0.040502,0.155881,-0.002931,0.275879,-1.908691,0.694824,-0.071145,0.061553,0.029577,chewing
5300845.0,-0.666504,1.845703,0.049316,0.039703,0.12204,-0.002931,0.272461,-1.89502,0.714844,-0.041302,0.02185,0.014389,chewing
