time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,true_label
1911991.0,-0.022949,-1.739258,1.016602,-0.084469,0.174533,0.046897,chewing,1.000000,61.856,non_chewing
1912001.0,-0.009277,-1.794434,1.018066,-0.075942,0.162009,0.142557,chewing,1.000000,56.604,non_chewing
1912011.0,0.005371,-1.802734,1.029297,-0.078074,0.135096,0.161476,chewing,1.000000,56.604,non_chewing
1912021.0,-0.009277,-1.804199,1.041016,-0.081005,0.083403,0.13936,chewing,1.000000,56.604,non_chewing
1912031.0,-0.01416,-1.77832,1.056152,-0.062086,0.047963,0.105519,chewing,1.000000,56.604,non_chewing
1912041.0,-0.02832,-1.76123,1.06543,-0.041835,0.010392,0.083136,chewing,1.000000,56.604,non_chewing
1912051.0,-0.040527,-1.763184,1.040039,-0.03011,0.003198,0.055691,chewing,1.000000,56.604,non_chewing
1912061.0,-0.028809,-1.782715,1.05127,-0.025314,-0.002931,0.059155,chewing,1.000000,56.604,non_chewing
1912071.0,-0.030762,-1.803711,1.026855,-0.014389,0.011191,0.054625,chewing,1.000000,56.604,non_chewing
1912081.0,-0.015625,-1.813965,1.022949,0.001332,-0.020518,0.068481,chewing,1.000000,56.604,non_chewing
1912091.0,-0.022461,-1.827637,1.002441,0.010925,-0.041568,0.053825,chewing,1.000000,56.604,non_chewing
1912101.0,-0.037109,-1.825684,1.003418,0.015455,-0.063418,0.08287,chewing,1.000000,56.604,non_chewing
1912111.0,-0.014648,-1.803223,1.026367,0.002665,-0.101522,0.094861,chewing,1.000000,56.604,non_chewing
1912121.0,-0.010254,-1.805664,1.000977,0.013057,-0.158012,0.060487,chewing,1.000000,56.604,non_chewing
1912131.0,-0.00293,-1.816895,1.010254,0.030643,-0.183326,0.002931,chewing,1.000000,56.604,non_chewing
1912141.0,-0.029297,-1.805176,1.001465,0.018919,-0.219299,-0.010925,chewing,1.000000,56.604,non_chewing
1912151.0,-0.030273,-1.787598,0.987305,0.005862,-0.20944,-0.036505,chewing,1.000000,56.604,non_chewing
1912161.0,-0.03125,-1.788574,0.990234,-0.013323,-0.17853,-0.043433,chewing,1.000000,56.604,non_chewing
1912171.0,-0.023926,-1.800781,1.000977,-0.00906,-0.154815,-0.048763,chewing,1.000000,56.604,non_chewing
1912181.0,-0.022949,-1.790039,0.983887,-0.003997,-0.134031,-0.041035,chewing,1.000000,56.604,non_chewing
1912191.0,-0.038086,-1.802734,0.999023,-0.022649,-0.114046,-0.031975,chewing,1.000000,56.604,non_chewing
1912201.0,-0.027832,-1.807617,0.991699,-0.03091,-0.086334,0.024781,chewing,1.000000,56.604,non_chewing
1912211.0,-0.02002,-1.803711,0.996094,-0.060753,-0.079406,0.031176,chewing,1.000000,56.604,non_chewing
1912221.0,-0.012695,-1.813965,1.008789,-0.050894,-0.093795,0.001066,chewing,1.000000,56.604,non_chewing
1912231.0,-0.009277,-1.828125,1.008301,-0.056757,-0.098858,-0.034374,chewing,1.000000,56.604,non_chewing
1912241.0,-0.001953,-1.814941,1.010742,-0.043167,-0.079139,-0.050361,chewing,1.000000,56.604,non_chewing
1912251.0,-0.003906,-1.816406,1.01123,-0.058888,-0.024515,-0.066083,chewing,1.000000,56.604,non_chewing
1912261.0,0.00293,-1.802246,1.007324,-0.044766,-0.006928,-0.046897,chewing,1.000000,56.604,non_chewing
1912271.0,0.01416,-1.806152,1.009766,-0.051694,-0.005063,-0.052493,chewing,1.000000,56.604,non_chewing
1912281.0,0.013184,-1.819336,1.002441,-0.036772,-0.001066,-0.05196,chewing,1.000000,56.604,non_chewing
1912291.0,0.01416,-1.829102,1.003906,-0.05276,-0.002132,-0.046897,chewing,1.000000,56.604,non_chewing
1912301.0,0.021973,-1.812988,1.005859,-0.072744,-0.002931,-0.059954,chewing,1.000000,56.604,non_chewing
1912311.0,0.020508,-1.808594,1.002441,-0.06555,-0.000533,-0.088466,chewing,1.000000,56.604,non_chewing
1912321.0,-0.004883,-1.811523,0.979492,-0.050095,-0.010658,-0.107118,chewing,1.000000,56.604,non_chewing
1912331.0,-0.014648,-1.820801,0.981934,-0.03464,0.004796,-0.098058,chewing,1.000000,56.604,non_chewing
1912341.0,-0.005371,-1.816406,0.974609,-0.022649,-0.001599,-0.054891,chewing,1.000000,56.604,non_chewing
1912351.0,0.001953,-1.822754,0.981934,-0.038637,-0.003464,-0.041568,chewing,1.000000,56.604,non_chewing
1912361.0,-0.004395,-1.819824,0.983398,-0.00906,-0.016254,-0.016254,chewing,1.000000,56.604,non_chewing
1912371.0,-0.018555,-1.806641,0.991699,-0.00826,-0.027712,0.014655,chewing,1.000000,56.604,non_chewing
1912381.0,-0.013184,-1.812988,0.998535,0.013057,-0.037571,-0.010925,chewing,1.000000,56.604,non_chewing
1912391.0,0.005371,-1.810059,1.000977,0.018919,-0.046364,-0.050095,chewing,1.000000,56.604,non_chewing
1912401.0,0.00293,-1.80127,1.018066,0.044499,-0.073544,-0.109783,chewing,1.000000,56.604,non_chewing
1912411.0,-0.00293,-1.809082,1.018555,0.062885,-0.065017,-0.12124,chewing,1.000000,56.604,non_chewing
1912421.0,0.001465,-1.813477,1.025879,0.084469,-0.051161,-0.118043,chewing,1.000000,56.604,non_chewing
1912431.0,0.004883,-1.819824,1.017578,0.099391,-0.039703,-0.122306,chewing,1.000000,56.604,non_chewing
