time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,chewing_side,side_prob,true_label
3901644.0,-0.263184,-1.716797,1.102539,-0.071945,0.082337,0.072211,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901654.0,-0.273438,-1.70166,1.102051,-0.015721,0.042101,0.046897,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901664.0,-0.279297,-1.719238,1.109375,0.044766,0.016787,-0.004263,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901674.0,-0.276855,-1.725586,1.121094,0.128701,-0.017587,-0.055691,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901684.0,-0.276855,-1.716797,1.11377,0.169737,-0.009593,-0.102055,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901694.0,-0.268555,-1.720215,1.116699,0.224095,-0.018386,-0.109516,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901704.0,-0.283203,-1.701172,1.132324,0.286181,-0.042101,-0.110582,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901714.0,-0.26709,-1.726563,1.112793,0.358925,-0.002931,-0.162276,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901724.0,-0.246582,-1.711426,1.109863,0.39996,0.056224,-0.233954,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901734.0,-0.275879,-1.705566,1.11377,0.433534,0.096193,-0.192919,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901744.0,-0.290039,-1.722168,1.124023,0.422609,0.142291,-0.160943,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901754.0,-0.269043,-1.725098,1.105957,0.410352,0.224095,-0.1311,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901764.0,-0.275391,-1.729004,1.119629,0.339473,0.219032,-0.141758,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901774.0,-0.254883,-1.750977,1.155273,0.26513,0.170802,-0.150018,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901784.0,-0.280762,-1.736328,1.13916,0.175332,0.128968,-0.18226,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901794.0,-0.292969,-1.702148,1.145996,0.10925,0.128701,-0.189988,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901804.0,-0.256348,-1.694824,1.148926,0.079406,0.154282,-0.157746,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901814.0,-0.261719,-1.677246,1.149414,0.08287,0.132698,-0.136162,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901824.0,-0.259277,-1.68457,1.164551,0.067415,0.098058,-0.118309,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901834.0,-0.265625,-1.67627,1.169434,0.013057,0.061553,-0.103121,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901844.0,-0.242187,-1.704102,1.163086,-0.020784,0.013323,-0.098325,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901854.0,-0.225098,-1.720703,1.157715,-0.03091,0.003464,-0.131632,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901864.0,-0.245605,-1.733887,1.179688,-0.019185,0.044233,-0.153749,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901874.0,-0.266113,-1.711426,1.17041,-0.028511,0.043167,-0.147087,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901884.0,-0.262207,-1.702637,1.16748,0.023982,0.084735,-0.152949,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901894.0,-0.278809,-1.678223,1.168457,0.074343,0.120974,-0.180129,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901904.0,-0.287598,-1.700684,1.171387,0.105519,0.084735,-0.136962,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901914.0,-0.300293,-1.687012,1.170898,0.13936,0.04743,-0.121507,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901924.0,-0.293457,-1.682617,1.155762,0.141492,0.037038,-0.09193,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901934.0,-0.312988,-1.702637,1.157715,0.14309,0.027979,-0.081005,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901944.0,-0.288086,-1.726074,1.153809,0.115112,-0.003198,-0.064484,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901954.0,-0.302246,-1.717285,1.150879,0.104986,0.026113,-0.036505,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901964.0,-0.289551,-1.716797,1.161621,0.068214,0.038637,-0.038904,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901974.0,-0.27832,-1.732422,1.145508,0.054358,0.037571,-0.028778,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901984.0,-0.273926,-1.717285,1.141602,0.058622,0.044499,-0.03464,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3901994.0,-0.262695,-1.700684,1.162598,0.058888,0.033308,-0.040236,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902004.0,-0.240723,-1.703613,1.164063,0.07381,0.005063,-0.045565,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902014.0,-0.262695,-1.70459,1.162598,0.061286,0.011458,-0.039969,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
3902024.0,-0.274902,-1.700684,1.160156,0.058089,0.022916,-0.038904,chewing,1.000000,47.619,right_chewing,0.834470,right_chewing
