time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,chewing_side,side_prob,true_label
2778614.0,1.047363,1.394531,1.143066,-0.062352,0.047697,-0.029844,chewing,1.000000,76.433,-,0.000000,left_chewing
2778624.0,1.043945,1.384277,1.146484,-0.031709,0.051161,-0.019985,chewing,1.000000,76.433,-,0.000000,left_chewing
2778634.0,1.041016,1.380371,1.148926,-0.014655,0.060487,-0.020518,chewing,1.000000,76.433,-,0.000000,left_chewing
2778644.0,1.036133,1.376953,1.151367,-0.020784,0.051694,-0.049828,chewing,1.000000,76.433,-,0.000000,left_chewing
2778654.0,1.039063,1.39209,1.133301,-0.018386,0.041835,-0.026646,chewing,1.000000,76.433,-,0.000000,left_chewing
2778664.0,1.029297,1.393555,1.152344,-0.014123,0.029311,-0.032775,chewing,1.000000,76.433,-,0.000000,left_chewing
2778674.0,1.038574,1.388184,1.13623,-0.026913,0.020251,-0.02638,chewing,1.000000,76.433,-,0.000000,left_chewing
2778684.0,1.027344,1.38916,1.14209,-0.023982,0.006662,-0.008793,chewing,1.000000,76.433,-,0.000000,left_chewing
2778694.0,1.031738,1.402344,1.133301,-0.000799,0.000799,0.006129,chewing,1.000000,76.433,-,0.000000,left_chewing
2778704.0,1.038086,1.396973,1.149902,0.014922,0.001066,-0.008793,chewing,1.000000,76.433,-,0.000000,left_chewing
2778714.0,1.029297,1.386719,1.148926,-0.000799,0.002931,-0.004263,chewing,1.000000,76.433,-,0.000000,left_chewing
2778724.0,1.032715,1.384277,1.143555,-0.030377,-0.034374,0.012257,chewing,1.000000,76.433,-,0.000000,left_chewing
2778734.0,0.996094,1.40625,1.15332,-0.046098,-0.054092,0.019985,chewing,1.000000,76.433,-,0.000000,left_chewing
2778744.0,0.983398,1.382813,1.13623,0.036505,-0.146021,0.0,chewing,1.000000,76.433,-,0.000000,left_chewing
2778754.0,1.039063,1.371582,1.137207,-0.01279,-0.188389,-0.023715,chewing,1.000000,76.433,-,0.000000,left_chewing
2778764.0,1.083984,1.39502,1.117676,-0.008527,-0.247277,0.113779,chewing,1.000000,76.433,-,0.000000,left_chewing
2778774.0,1.055176,1.406738,1.118652,0.037305,-0.280585,0.281384,chewing,1.000000,76.433,-,0.000000,left_chewing
2778784.0,1.032227,1.402832,1.120605,0.120175,-0.363455,0.354395,chewing,1.000000,76.433,-,0.000000,left_chewing
2778794.0,1.049805,1.417969,1.131836,0.156147,-0.442328,0.410086,chewing,1.000000,76.433,-,0.000000,left_chewing
2778804.0,1.057129,1.428711,1.135254,0.22676,-0.419412,0.370383,chewing,1.000000,76.433,-,0.000000,left_chewing
2778814.0,1.048828,1.416504,1.139648,0.247277,-0.401026,0.293908,chewing,1.000000,76.433,-,0.000000,left_chewing
2778824.0,1.053711,1.383301,1.13916,0.241149,-0.36079,0.257403,chewing,1.000000,76.433,-,0.000000,left_chewing
2778834.0,1.05957,1.379395,1.137695,0.226227,-0.256603,0.159345,chewing,1.000000,76.433,-,0.000000,left_chewing
2778844.0,1.064453,1.362305,1.128906,0.218766,-0.271792,0.143357,chewing,1.000000,76.433,-,0.000000,left_chewing
2778854.0,1.071777,1.370605,1.095215,0.253139,-0.266196,0.134297,chewing,1.000000,76.433,-,0.000000,left_chewing
2778864.0,1.088379,1.380859,1.109375,0.268328,-0.266995,0.163608,chewing,1.000000,76.433,-,0.000000,left_chewing
2778874.0,1.07959,1.396484,1.120117,0.254738,-0.207841,0.190521,chewing,1.000000,76.433,-,0.000000,left_chewing
2778884.0,1.041992,1.40332,1.126953,0.210239,-0.040769,0.116444,chewing,1.000000,76.433,-,0.000000,left_chewing
2778894.0,1.025391,1.385254,1.127441,0.151884,0.014389,0.054358,chewing,1.000000,76.433,-,0.000000,left_chewing
2778904.0,1.04834,1.376465,1.120117,0.117776,0.007727,0.085801,chewing,1.000000,76.433,-,0.000000,left_chewing
2778914.0,1.065918,1.375977,1.103027,0.069014,0.086067,0.112714,chewing,1.000000,76.433,-,0.000000,left_chewing
2778924.0,1.041016,1.383789,1.10791,0.034107,0.12657,0.061286,chewing,1.000000,76.433,-,0.000000,left_chewing
2778934.0,1.047363,1.405273,1.104004,-0.000266,0.150018,-0.021317,chewing,1.000000,76.433,-,0.000000,left_chewing
2778944.0,1.049805,1.41748,1.086914,-0.009326,0.190787,-0.124438,chewing,1.000000,76.433,-,0.000000,left_chewing
2778954.0,1.076172,1.384277,1.077637,-0.023449,0.230224,-0.20038,chewing,1.000000,76.923,-,0.000000,left_chewing
2778964.0,1.096191,1.385742,1.085938,-0.056757,0.214502,-0.173467,chewing,1.000000,76.923,-,0.000000,left_chewing
2778974.0,1.122559,1.387695,1.086426,-0.081271,0.195051,-0.092196,chewing,1.000000,76.923,-,0.000000,left_chewing
2778984.0,1.121094,1.402344,1.098633,-0.106052,0.130833,-0.037038,chewing,1.000000,76.923,-,0.000000,left_chewing
2778994.0,1.106445,1.402832,1.084473,-0.140159,0.107651,-0.022649,chewing,1.000000,76.923,-,0.000000,left_chewing
2779004.0,1.101074,1.379883,1.104004,-0.136162,0.097259,-0.022116,chewing,1.000000,76.923,-,0.000000,left_chewing
2779014.0,1.077148,1.376465,1.125,-0.103654,0.1311,-0.053559,chewing,1.000000,76.923,-,0.000000,left_chewing
2779024.0,1.038086,1.374023,1.137207,-0.055691,0.212104,-0.122573,chewing,1.000000,76.923,-,0.000000,left_chewing
2779034.0,1.004395,1.389648,1.137207,-0.024515,0.264597,-0.231023,chewing,1.000000,76.923,-,0.000000,left_chewing
2779044.0,1.004883,1.393555,1.137207,-0.011991,0.279253,-0.341605,chewing,1.000000,76.923,-,0.000000,left_chewing
