time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
6041903.0,-1.260254,1.543457,0.038574,0.061553,-0.073011,0.05649,-1.075684,-1.617676,0.537109,-0.00826,0.113247,-0.011191,chewing,left_chewing,69.356,l_gy,non_chewing
6041913.0,-1.258301,1.541504,0.023437,0.06475,-0.058622,0.068747,-1.112305,-1.601074,0.515137,-0.013856,0.133231,0.011991,chewing,left_chewing,69.356,l_gy,non_chewing
6041923.0,-1.27002,1.545898,-0.008789,0.059954,-0.018386,0.079406,-1.106445,-1.600098,0.48877,-0.011991,0.150818,-0.010126,chewing,left_chewing,69.356,l_gy,non_chewing
6041933.0,-1.252441,1.540527,-0.041992,0.041035,0.019452,0.109783,-1.100098,-1.616699,0.493164,0.000533,0.166006,-0.038104,chewing,left_chewing,69.356,l_gy,non_chewing
6041943.0,-1.248047,1.544922,-0.03125,0.053026,0.010925,0.13936,-1.083008,-1.618164,0.530762,0.021317,0.179063,-0.062619,chewing,left_chewing,69.356,l_gy,non_chewing
6041953.0,-1.229004,1.564941,-0.019043,0.043167,0.007727,0.153216,-1.070801,-1.643555,0.545898,0.043966,0.183859,-0.118309,chewing,left_chewing,69.356,l_gy,non_chewing
6041963.0,-1.23291,1.561035,-0.000488,0.062352,-0.015455,0.163874,-1.055176,-1.651855,0.557617,0.071678,0.128968,-0.123372,chewing,left_chewing,69.356,l_gy,non_chewing
6041973.0,-1.23291,1.550781,0.026367,0.099124,-0.054625,0.162276,-1.068359,-1.648926,0.574219,0.088199,0.083136,-0.118842,chewing,left_chewing,69.356,l_gy,non_chewing
6041983.0,-1.216797,1.541992,0.028809,0.149752,-0.094328,0.125504,-1.064453,-1.640137,0.580078,0.114046,0.017054,-0.102322,chewing,left_chewing,69.356,l_gy,non_chewing
6041993.0,-1.228516,1.52832,0.017578,0.2614,-0.139626,0.079406,-1.07373,-1.62207,0.575195,0.132432,0.059688,-0.133231,chewing,left_chewing,69.356,l_gy,non_chewing
6042003.0,-1.225586,1.513184,0.004395,0.307764,-0.17027,0.051427,-1.086426,-1.608887,0.563477,0.146821,0.070879,-0.15668,chewing,left_chewing,69.356,l_gy,non_chewing
6042013.0,-1.240723,1.499512,-0.031738,0.320554,-0.134564,0.03011,-1.0625,-1.595215,0.549316,0.1311,0.053825,-0.120441,chewing,left_chewing,69.356,l_gy,non_chewing
