time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
6147075.0,-0.125488,1.886719,-0.303223,0.110582,-0.005596,0.017853,-0.219727,-1.937012,0.591309,-0.137761,0.110848,-0.056224,chewing,left_chewing,68.748,l_gy,chewing
6147085.0,-0.13623,1.884277,-0.311035,0.113513,0.009859,0.037038,-0.209961,-1.94043,0.594238,-0.141225,0.11298,-0.050628,chewing,left_chewing,68.748,l_gy,chewing
6147095.0,-0.140137,1.886719,-0.30957,0.130034,0.033841,0.045565,-0.206543,-1.942871,0.594727,-0.136162,0.130034,-0.059421,chewing,left_chewing,68.748,l_gy,chewing
6147105.0,-0.143066,1.880371,-0.312012,0.115112,0.042634,0.038904,-0.207031,-1.934082,0.601562,-0.123905,0.155081,-0.06928,chewing,left_chewing,68.748,l_gy,chewing
6147115.0,-0.149902,1.865723,-0.341797,0.160144,-0.053292,0.039703,-0.163574,-1.955078,0.614746,-0.083136,0.440729,-0.171868,chewing,left_chewing,68.748,l_gy,chewing
6147125.0,-0.13916,1.863281,-0.362305,0.148686,-0.019985,0.026646,-0.201172,-1.945801,0.602539,-0.036505,0.534257,-0.28325,chewing,left_chewing,68.748,l_gy,chewing
6147135.0,-0.133789,1.893066,-0.311035,0.063418,-0.006129,0.024515,-0.229492,-1.931152,0.600098,-0.016787,0.493222,-0.241948,chewing,left_chewing,68.748,l_gy,chewing
6147145.0,-0.128906,1.881348,-0.336914,0.028778,-0.038904,0.023449,-0.217285,-1.923828,0.586426,-0.036505,0.325884,-0.142025,chewing,left_chewing,77.582,l_gy,chewing
6147155.0,-0.134766,1.884766,-0.313477,-0.004263,-0.094861,0.003997,-0.197266,-1.9375,0.595703,-0.02558,0.205443,-0.074876,chewing,left_chewing,77.582,l_gy,chewing
6147165.0,-0.131836,1.893555,-0.303223,0.02185,-0.083136,-0.003198,-0.181641,-1.936523,0.569336,-0.036772,0.124438,-0.031176,chewing,left_chewing,77.582,l_gy,chewing
6147175.0,-0.132812,1.889648,-0.305664,0.0866,-0.048763,0.01359,-0.191406,-1.938477,0.565918,-0.029311,0.08207,-0.013323,chewing,left_chewing,77.582,l_gy,chewing
6147185.0,-0.140625,1.891602,-0.30127,0.123106,0.025847,0.00906,-0.193848,-1.938965,0.594238,-0.050361,0.075675,-0.01279,chewing,left_chewing,77.582,l_gy,chewing
6147195.0,-0.139648,1.88623,-0.304199,0.137228,0.107118,0.025314,-0.206543,-1.932617,0.570312,-0.066349,0.094594,-0.006129,chewing,left_chewing,77.582,l_gy,chewing
6147205.0,-0.142578,1.878906,-0.311035,0.14842,0.213969,0.064217,-0.208008,-1.933594,0.583496,-0.068747,0.077807,-0.003198,chewing,left_chewing,77.582,l_gy,chewing
6147215.0,-0.143066,1.881836,-0.304199,0.150018,0.281118,0.086334,-0.214355,-1.930664,0.570312,-0.063685,0.050894,0.038104,chewing,left_chewing,77.582,l_gy,chewing
6147225.0,-0.135254,1.85791,-0.305664,0.149219,0.251008,0.091397,-0.20752,-1.933105,0.572266,-0.054358,0.03464,0.027446,chewing,left_chewing,77.582,l_gy,chewing
6147235.0,-0.118164,1.86084,-0.32959,0.127902,0.210772,0.092995,-0.212402,-1.946777,0.558105,-0.048496,-0.031443,0.058089,chewing,left_chewing,77.582,l_gy,chewing
6147245.0,-0.111328,1.868164,-0.3125,0.067948,0.170003,0.084735,-0.219727,-1.931152,0.557617,-0.058622,-0.069813,0.096459,chewing,left_chewing,77.582,l_gy,chewing
6147255.0,-0.105957,1.876465,-0.30957,0.016254,0.134564,0.050628,-0.202148,-1.933594,0.558105,-0.050095,-0.114845,0.115112,chewing,left_chewing,77.582,l_gy,chewing
6147265.0,-0.092773,1.875977,-0.322266,0.006395,0.107651,0.034374,-0.208496,-1.936523,0.575684,-0.067415,-0.127369,0.117243,chewing,left_chewing,77.582,l_gy,chewing
6147275.0,-0.09668,1.881836,-0.310059,0.011458,0.112181,0.014389,-0.211914,-1.922363,0.574707,-0.067415,-0.131632,0.140692,chewing,left_chewing,77.582,l_gy,chewing
6147285.0,-0.112305,1.881836,-0.314941,0.030643,0.166806,0.033041,-0.209961,-1.937012,0.572266,-0.106585,-0.126836,0.155348,chewing,left_chewing,77.582,l_gy,chewing
6147295.0,-0.122559,1.876953,-0.32959,0.037571,0.194784,0.039969,-0.206543,-1.929688,0.577148,-0.132432,-0.100989,0.153482,chewing,left_chewing,77.582,l_gy,chewing
6147305.0,-0.121094,1.871094,-0.320801,0.026913,0.19958,0.060221,-0.205566,-1.95166,0.571777,-0.134297,-0.080738,0.157746,chewing,left_chewing,77.582,l_gy,chewing
6147315.0,-0.129395,1.864746,-0.322754,0.029044,0.214502,0.045032,-0.21582,-1.943848,0.557617,-0.149219,-0.039969,0.146554,chewing,left_chewing,77.582,l_gy,chewing
6147325.0,-0.123535,1.878418,-0.314453,0.037838,0.198515,0.025314,-0.222168,-1.945313,0.556641,-0.116711,-0.038371,0.125504,chewing,left_chewing,77.582,l_gy,chewing
6147335.0,-0.12207,1.873047,-0.322754,0.047164,0.174533,0.006395,-0.219727,-1.933594,0.571777,-0.110315,-0.018386,0.121773,chewing,left_chewing,77.582,l_gy,chewing
6147345.0,-0.116211,1.887207,-0.332031,0.05649,0.177464,0.00453,-0.22168,-1.936035,0.57666,-0.106052,-0.00826,0.136162,chewing,left_chewing,77.582,l_gy,chewing
6147355.0,-0.120605,1.89209,-0.34375,0.102855,0.082337,0.006129,-0.206543,-1.951172,0.57373,-0.072211,0.010392,0.130034,chewing,left_chewing,77.582,l_gy,chewing
6147365.0,-0.122559,1.893066,-0.322266,0.12577,0.0437,-0.024248,-0.21875,-1.935059,0.583984,-0.066882,0.023715,0.091397,chewing,left_chewing,77.582,l_gy,chewing
6147375.0,-0.117676,1.885254,-0.328125,0.045832,0.217433,-0.005596,-0.220215,-1.93457,0.554687,-0.105519,0.01732,0.11298,chewing,left_chewing,77.582,l_gy,chewing
6147385.0,-0.105469,1.872559,-0.336426,0.137228,0.014389,-0.022649,-0.217773,-1.942383,0.583008,-0.039703,0.063685,0.050894,chewing,left_chewing,77.582,l_gy,chewing
6147395.0,-0.125,1.869141,-0.329102,0.14842,0.002132,-0.022383,-0.226562,-1.944824,0.575684,-0.049296,0.100456,0.03091,chewing,left_chewing,77.582,l_gy,chewing
6147405.0,-0.111328,1.873047,-0.325684,0.146821,0.022383,-0.020251,-0.234863,-1.949219,0.577637,-0.046631,0.127103,0.015455,chewing,left_chewing,77.582,l_gy,chewing
6147415.0,-0.125977,1.864258,-0.323242,0.142025,0.03011,-0.019718,-0.233887,-1.944824,0.568359,-0.040236,0.133498,0.002931,chewing,left_chewing,77.582,l_gy,chewing
6147425.0,-0.122559,1.858887,-0.322266,0.099923,0.032242,-0.004796,-0.223633,-1.941406,0.571777,-0.029044,0.115378,0.015188,chewing,left_chewing,77.582,l_gy,chewing
