time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
1593037.0,-0.699707,1.866211,0.621094,-0.198515,0.140959,-0.038371,-0.136719,-2.020996,0.1875,0.012524,0.063685,0.117243,chewing,left_chewing,93.750,l_gx,left_chewing
1593047.0,-0.705566,1.873047,0.629395,-0.16121,0.088199,-0.037838,-0.140625,-2.000488,0.18457,-0.01732,0.094861,0.124971,chewing,left_chewing,93.750,l_gx,left_chewing
1593057.0,-0.70166,1.850098,0.621582,-0.130833,0.048496,-0.018386,-0.150391,-1.98584,0.189941,0.001066,0.091663,0.104986,chewing,left_chewing,93.750,l_gx,left_chewing
1593067.0,-0.71582,1.837891,0.631836,-0.109516,0.041568,-0.032508,-0.142578,-1.990234,0.171387,-0.035972,0.102055,0.097259,chewing,left_chewing,93.750,l_gx,left_chewing
1593077.0,-0.710937,1.840332,0.636719,-0.087933,0.034107,-0.013323,-0.144043,-1.981934,0.189941,-0.049296,0.083403,0.071678,chewing,left_chewing,93.750,l_gx,left_chewing
1593087.0,-0.719238,1.842285,0.63916,-0.074343,0.046098,0.015188,-0.13623,-1.999023,0.174316,-0.051161,0.058355,0.023182,chewing,left_chewing,93.750,l_gx,left_chewing
1593097.0,-0.731445,1.824219,0.63916,-0.072478,0.034907,0.027446,-0.132812,-2.010254,0.178711,-0.031709,0.057822,-0.046897,chewing,left_chewing,93.750,l_gx,left_chewing
1593107.0,-0.731934,1.829102,0.646973,-0.046631,0.011191,0.030643,-0.135254,-2.010254,0.166016,0.002665,0.040236,-0.090597,chewing,left_chewing,93.750,l_gx,left_chewing
1593117.0,-0.728027,1.824219,0.658203,-0.038371,-0.010126,0.026646,-0.148926,-1.996582,0.172852,0.030377,-0.00826,-0.070879,chewing,left_chewing,93.750,l_gx,left_chewing
1593127.0,-0.725098,1.834473,0.665527,-0.041835,-0.009326,0.033574,-0.149414,-1.999023,0.175781,0.055424,-0.00906,-0.073277,chewing,left_chewing,93.750,l_gx,left_chewing
1593137.0,-0.707031,1.852051,0.672363,-0.062619,-0.002665,0.060753,-0.148926,-1.988281,0.186523,0.079939,0.008527,-0.047697,chewing,left_chewing,93.750,l_gx,left_chewing
1593147.0,-0.706055,1.849609,0.661133,-0.075675,-0.000533,0.07381,-0.150879,-1.989746,0.176758,0.0874,0.055691,-0.071678,chewing,left_chewing,111.111,l_gx,left_chewing
1593157.0,-0.714355,1.853516,0.672363,-0.034374,-0.000266,0.06928,-0.165527,-1.982422,0.197266,0.058089,0.071678,-0.090864,chewing,left_chewing,111.111,l_gx,left_chewing
1593167.0,-0.705566,1.841309,0.658691,0.014123,-0.002132,0.062885,-0.157715,-1.983398,0.168945,0.053292,0.059421,-0.074876,chewing,left_chewing,111.111,l_gx,left_chewing
1593177.0,-0.715332,1.845215,0.649414,0.060221,-0.010392,0.078873,-0.145996,-2.000488,0.171387,0.043167,0.085801,-0.064217,chewing,left_chewing,111.111,l_gx,left_chewing
1593187.0,-0.708496,1.837891,0.661133,0.119375,-0.027979,0.070879,-0.158203,-2.01123,0.163086,0.028511,0.099124,-0.057556,chewing,left_chewing,111.111,l_gx,left_chewing
1593197.0,-0.715332,1.844238,0.660645,0.146554,-0.015721,0.077274,-0.155762,-2.009766,0.171387,0.002132,0.104187,-0.032775,chewing,left_chewing,111.111,l_gx,left_chewing
1593207.0,-0.711914,1.84668,0.664551,0.164141,-0.016254,0.06555,-0.14209,-2.014648,0.183105,-0.014655,0.115645,-0.025314,chewing,left_chewing,111.111,l_gx,left_chewing
1593217.0,-0.716797,1.839844,0.660156,0.187057,-0.022649,0.051161,-0.161621,-2.00293,0.166992,-0.018919,0.119642,-0.026913,chewing,left_chewing,111.111,l_gx,left_chewing
1593227.0,-0.741699,1.815918,0.671875,0.221164,-0.033041,-0.001332,-0.214844,-1.997559,0.187012,-0.057556,0.076208,-0.041035,chewing,left_chewing,111.111,l_gx,left_chewing
1593237.0,-0.724609,1.820313,0.673828,0.277387,-0.060753,-0.022916,-0.188477,-2.001465,0.177734,-0.077274,0.004796,-0.038637,chewing,left_chewing,111.111,l_gx,left_chewing
1593247.0,-0.665039,1.871582,0.675293,0.307498,-0.083669,-0.09193,-0.129395,-2.018555,0.169434,-0.074609,0.047164,0.020784,chewing,left_chewing,111.111,l_gx,left_chewing
1593257.0,-0.653809,1.912598,0.630859,0.211571,-0.008527,-0.116444,-0.11084,-2.008301,0.212402,-0.066083,0.097792,-0.003464,chewing,left_chewing,111.111,l_gx,left_chewing
1593267.0,-0.740723,1.95459,0.507812,0.354129,0.015455,-0.046098,-0.083008,-1.957031,0.287109,-0.081804,0.141758,-0.110848,chewing,left_chewing,111.111,l_gx,left_chewing
1593277.0,-0.732422,1.856445,0.504395,0.55744,-0.177464,0.033841,-0.081055,-1.940918,0.283203,-0.179596,0.164674,-0.135629,chewing,left_chewing,111.111,l_gx,left_chewing
1593287.0,-0.758301,1.82666,0.561035,0.685874,-0.232089,0.122839,-0.071777,-1.981934,0.203125,-0.197449,0.16121,-0.100456,chewing,left_chewing,111.111,l_gx,left_chewing
1593297.0,-0.730469,1.804199,0.615723,0.605136,-0.125504,0.0866,-0.007813,-2.01709,0.175781,-0.216368,0.140692,-0.242481,chewing,left_chewing,111.111,l_gx,left_chewing
1593307.0,-0.762207,1.827637,0.643066,0.174799,-0.015188,0.098058,-0.230957,-1.964844,0.155273,-0.170003,0.047697,-0.136429,chewing,left_chewing,111.111,l_gx,left_chewing
1593317.0,-0.744629,1.785156,0.623047,0.066616,0.099923,0.052493,-0.119629,-2.019531,0.120605,-0.055424,-0.029044,-0.167072,chewing,left_chewing,111.111,l_gx,left_chewing
1593327.0,-0.696777,1.82959,0.667969,-0.046098,0.115645,-0.010925,-0.143066,-2.005371,0.154297,0.001865,-0.07008,-0.208374,chewing,left_chewing,111.111,l_gx,left_chewing
1593337.0,-0.666504,1.898926,0.664551,-0.161476,0.132432,-0.025314,-0.140137,-1.989746,0.168457,0.061286,-0.020251,-0.210239,chewing,left_chewing,111.111,l_gx,left_chewing
1593347.0,-0.722168,1.97168,0.626465,-0.428205,0.085534,0.107118,-0.190918,-1.978027,0.154785,0.108717,-0.059954,-0.089798,chewing,left_chewing,111.111,l_gx,left_chewing
1593357.0,-0.676758,1.896973,0.626465,-0.250208,-0.014123,-0.016787,-0.178223,-2.000488,0.134766,0.138827,-0.10019,0.043433,chewing,left_chewing,111.111,l_gx,left_chewing
1593367.0,-0.676758,1.876953,0.621582,-0.216634,-0.088998,-0.043167,-0.15332,-2.022461,0.152344,0.185991,-0.141225,0.099923,chewing,left_chewing,111.111,l_gx,left_chewing
1593377.0,-0.717285,1.828125,0.623535,-0.092729,-0.095127,-0.070879,-0.134766,-2.019531,0.161621,0.219565,-0.170003,0.11751,chewing,left_chewing,111.111,l_gx,left_chewing
1593387.0,-0.730957,1.818359,0.620117,-0.074609,-0.04823,-0.067948,-0.114746,-2.024902,0.160645,0.184925,-0.206775,0.094328,chewing,left_chewing,111.111,l_gx,left_chewing
1593397.0,-0.749023,1.8125,0.643555,-0.038371,0.011458,-0.055957,-0.096191,-2.00293,0.241699,0.169204,-0.137495,0.042634,chewing,left_chewing,111.111,l_gx,left_chewing
1593407.0,-0.744629,1.801758,0.630371,-0.013856,0.049828,-0.018386,-0.103516,-1.963379,0.285156,0.094061,-0.03917,-0.057556,chewing,left_chewing,111.111,l_gx,left_chewing
1593417.0,-0.716309,1.830078,0.634766,0.008527,0.04743,-0.004263,-0.128418,-1.969238,0.258301,0.015988,0.026913,-0.075142,chewing,left_chewing,111.111,l_gx,left_chewing
1593427.0,-0.722168,1.849609,0.613281,-0.007727,0.029044,0.032508,-0.146484,-1.981445,0.241211,0.010658,0.034374,-0.06555,chewing,left_chewing,111.111,l_gx,left_chewing
1593437.0,-0.710937,1.855469,0.630371,-0.022116,-0.000799,0.062619,-0.130371,-1.984863,0.226562,0.015455,0.080472,-0.061819,chewing,left_chewing,111.111,l_gx,left_chewing
1593447.0,-0.703125,1.852051,0.641602,-0.031443,-0.027179,0.08287,-0.13623,-1.989258,0.211914,0.012524,0.085268,-0.049296,chewing,left_chewing,111.111,l_gx,left_chewing
1593457.0,-0.708984,1.855469,0.64209,-0.043966,-0.014389,0.09566,-0.126465,-1.993652,0.200195,-0.016254,0.101789,-0.058355,chewing,left_chewing,111.111,l_gx,left_chewing
